SYMBOL,MARKET_CAP,MARKET_CAP_CATEGORY,PE_RATIO,PRICE_TO_BOOK,ROE,DEBT_TO_EQUITY,OPERATING_MARGIN,PROFIT_MARGIN,REVENUE_GROWTH,EARNINGS_GROWTH,CURRENT_PRICE,SECTOR,RAW_SECTOR,INDUSTRY,FETCH_DATE,REVENUE_GROWTH_SCORE,EARNINGS_GROWTH_SCORE,GROWTH_SCORE,GROWTH_RANK,ROE_SCORE,OPERATING_MARGIN_SCORE,PROFIT_MARGIN_SCORE,DEBT_PENALTY,QUALITY_SCORE,QUALITY_RANK,PROMOTER_HOLDING,FII_HOLDING,DII_HOLDING,PLEDGE_PERCENT,OWNERSHIP_SCORE,OWNERSHIP_RANK
SURANAT&P,2535996160.0,MICRO CAP,9.883598,2.088551,0.0,3.738,-0.08111,0.62668,5.22,5.75,18.68,IT,Utilities,Utilities - Independent Power Producers,2026-05-11,522.0,575.0,548.5,50,0.0,-8.111,62.668,3.738,12.8599,345,32.47,11.7,1.22,3.54,14.8255,2211
SHEMAROO,2899461888.0,MICRO CAP,0.0,0.7224414,0.0,78.655,-0.42854,-0.23402001,-0.022,0.0,100.92,OTHERS,Communication Services,Entertainment,2026-05-11,-2.2,0.0,-1.1,1655,0.0,-42.854,-23.402001,78.655,-26.57220025,2232,39.22,4.42,2.95,9.94,14.7965,2212
IBULLSLTD,46565974016.0,SMALL CAP,16.547619,-0.744377,0.24445999,14.753,0.40914002,0.31094,0.0,0.0,20.85,REALTY,Real Estate,Real Estate - Development,2026-05-11,0.0,0.0,0.0,1543,24.445999,40.914002,31.094,14.753,27.12850025,100,38.53,2.31,5.02,6.37,14.796499999999998,2213
CAPTRUST,457319104.0,MICRO CAP,0.0,0.3846373,0.0,134.274,-0.1279,-1.2008001,-0.426,0.0,13.5,OTHERS,Financial Services,Credit Services,2026-05-11,-42.6,0.0,-21.3,2082,0.0,-12.79,-120.08001,134.274,-47.2844025,2298,35.45,2.91,7.59,3.99,14.779,2214
MASTEK,51412189184.0,MID CAP,12.81465,1.6631186,0.14814,14.648,0.14102,0.109230004,0.036,0.308,1658.6,IT,Technology,Information Technology Services,2026-05-11,3.6,30.8,17.2,936,14.814,14.102,10.9230004,14.648,10.6814501,447,12.66,20.43,17.62,1.91,14.774,2215
LAXMIINDIA,7247986176.0,SMALL CAP,16.52801,1.5772293,0.0,256.533,0.33054,0.28614,0.37,0.565,138.67,OTHERS,Financial Services,Credit Services,2026-05-11,37.0,56.49999999999999,46.75,481,0.0,33.054,28.614,256.533,-8.5836,1998,35.28,7.34,2.85,5.31,14.731499999999999,2216
AAVAS,111384330240.0,MID CAP,17.103725,2.3763008,0.0,307.971,0.55909,0.42181,0.178,0.156,1404.9,NBFC,Financial Services,Mortgage Finance,2026-05-11,17.8,15.6,16.7,946,0.0,55.909,42.181,307.971,-3.479149999999997,1721,24.13,11.07,14.32,6.56,14.690499999999998,2217
DPABHUSHAN,23670269952.0,SMALL CAP,12.691555,4.6646905,0.0,44.551,0.08420999,0.05406,0.128,0.936,1036.9,FMCG,Consumer Cyclical,Luxury Goods,2026-05-11,12.8,93.6,53.2,428,0.0,8.420999,5.406,44.551,-0.577300300000001,1452,35.44,3.48,8.94,9.97,14.685999999999998,2218
PREMIERPOL,6014312448.0,SMALL CAP,20.88,4.584797,0.0,12.992,0.12849,0.08767,0.276,0.391,57.42,CHEMICALS,Basic Materials,Specialty Chemicals,2026-05-11,27.6,39.1,33.35,611,0.0,12.849,8.767,12.992,4.74725,830,35.63,3.94,6.43,5.84,14.676,2219
URJA,6095833600.0,SMALL CAP,547.0,3.307134,0.0,23.646,0.01565,0.01894,-0.276,-0.222,10.94,IT,Technology,Solar,2026-05-11,-27.6,-22.2,-24.9,2122,0.0,1.5650000000000002,1.894,23.646,-1.4216000000000002,1538,30.44,13.96,1.68,6.19,14.642999999999999,2220
OSWALGREEN,6905597952.0,SMALL CAP,34.474358,0.2800604,0.0,0.203,0.48172,0.22865999,-0.125,15.5,26.89,OTHERS,Financial Services,Asset Management,2026-05-11,-12.5,1550.0,768.75,41,0.0,48.172,22.865999,0.203,20.14779975,178,36.39,2.69,7.64,8.38,14.6155,2221
INDIASHLTR,90955218944.0,MID CAP,18.514172,3.100295,0.17036,195.303,0.55303,0.46425,0.307,0.283,836.1,NBFC,Financial Services,Mortgage Finance,2026-05-11,30.7,28.3,29.5,666,17.036,55.303,46.425,195.303,14.629450000000002,279,26.41,12.55,7.82,3.71,14.5925,2222
BIMETAL,0.0,UNKNOWN,20.809782,0.0,0.0,0.368,0.0047999998,0.03958,0.182,-0.346,574.35,AUTO,Consumer Cyclical,Auto Parts,2026-05-11,18.2,-34.599999999999994,-8.199999999999998,1833,0.0,0.47999998,3.958,0.368,1.096699994,1245,38.69,5.25,1.82,9.93,14.578499999999998,2223
DTIL,1524312448.0,MICRO CAP,0.0,0.20767334,0.0,42.832,-0.04459,-0.0277,0.153,0.0,145.07,FMCG,Consumer Defensive,Packaged Foods,2026-05-11,15.3,0.0,7.649999999999999,1228,0.0,-4.459,-2.77,42.832,-6.3134,1903,35.73,6.98,1.08,3.19,14.550499999999996,2224
RELINFRA,28980865024.0,SMALL CAP,0.45747423,0.16940175,0.0,21.171,0.10809,0.30998,-0.146,0.0,71.0,IT,Utilities,Utilities - Independent Power Producers,2026-05-11,-14.6,0.0,-7.3,1817,0.0,10.809,30.998,21.171,8.8751,527,30.83,9.76,6.14,7.67,14.4865,2225
MONARCH,24121354240.0,SMALL CAP,15.19221,2.7431464,0.0,1.259,0.67258,0.48505002,0.229,0.122,304.3,OTHERS,Financial Services,Capital Markets,2026-05-11,22.9,12.2,17.55,925,0.0,67.258,48.505002000000005,1.259,32.1777505,84,36.4,4.43,2.45,2.0,14.4815,2226
KNRCON,36732051456.0,SMALL CAP,7.8209577,0.7715619,0.0,48.727,0.20412001,0.15491,-0.124,-0.586,130.61,CAPITAL GOODS,Industrials,Engineering & Construction,2026-05-11,-12.4,-58.6,-35.5,2236,0.0,20.412001,15.491,48.727,5.1236503,791,39.36,3.57,1.51,7.44,14.4805,2227
VAKRANGEE,7268216832.0,SMALL CAP,61.0,3.0681298,0.051119998,1.705,0.04517,0.043109998,-0.068,-0.5,6.71,IT,Technology,Information Technology Services,2026-05-11,-6.800000000000001,-50.0,-28.4,2163,5.1119998,4.517,4.310999799999999,1.705,4.0515498800000005,903,30.81,9.79,6.79,9.59,14.458999999999998,2228
MOHITIND,328031008.0,MICRO CAP,0.0,0.20006217,0.0,40.091,-0.01249,-0.009190001,0.227,0.0,23.17,FMCG,Consumer Cyclical,Textile Manufacturing,2026-05-11,22.7,0.0,11.35,1096,0.0,-1.249,-0.9190001,40.091,-4.613550025,1804,37.32,3.34,4.99,8.65,14.4465,2229
CLEANMAX,143902015488.0,MID CAP,397.767,4.675588,0.0,303.243,0.36019,0.03372,0.13,9.72,1229.1,IT,Utilities,Utilities - Renewable,2026-05-11,13.0,972.0,492.50000000000006,56,0.0,36.019,3.372,303.243,-18.675600000000003,2174,26.93,11.75,6.06,0.2,14.445500000000001,2230
GENESYS,9569995776.0,SMALL CAP,23.755186,1.3915898,0.0,21.419,-0.014040001,0.12324,-0.149,-0.952,229.0,IT,Technology,Software - Application,2026-05-11,-14.9,-95.2,-55.05,2353,0.0,-1.4040001,12.324,21.419,0.5178999699999998,1312,28.47,12.24,4.17,2.51,14.427999999999999,2231
NINSYS,10303178752.0,SMALL CAP,33.696846,13.270091,0.0,2.589,0.24069001,0.18938999,0.23,0.152,554.65,IT,Technology,Information Technology Services,2026-05-11,23.0,15.2,19.1,889,0.0,24.069001,18.938999000000003,2.589,11.69655005,388,29.71,11.28,2.68,0.3,14.422500000000001,2232
SOUTHBANK,104756027392.0,MID CAP,7.2108107,0.9507971,0.13526,0.0,0.43144,0.28946,0.112,0.183,40.02,BANKING,Financial Services,Banks - Regional,2026-05-11,11.2,18.3,14.75,1004,13.526,43.144,28.946,0.0,24.9138,115,16.97,22.28,7.95,1.92,14.419,2233
RPGLIFE,39928487936.0,SMALL CAP,19.720634,6.5953817,0.20278999,3.304,0.15314999,0.16278,0.236,-0.745,2414.2,PHARMA,Healthcare,Drug Manufacturers - Specialty & Generic,2026-05-11,23.6,-74.5,-25.450000000000003,2127,20.278999,15.314999000000002,16.278000000000002,3.304,15.431249349999998,256,36.21,4.52,2.51,2.63,14.393999999999998,2234
RHL,3108701184.0,MICRO CAP,11.414603,0.4269325,0.0,20.707,0.23509,0.18447,0.178,1.808,179.78,FMCG,Consumer Cyclical,Lodging,2026-05-11,17.8,180.8,99.3,256,0.0,23.509,18.447,20.707,9.593749999999998,484,36.45,4.32,3.05,4.3,14.386,2235
TRU,771413504.0,MICRO CAP,0.0,0.7039045,0.0,301.695,1.56215,0.0,0.0,0.0,6.49,OTHERS,Financial Services,Credit Services,2026-05-11,0.0,0.0,0.0,1569,0.0,156.215,0.0,301.695,16.695,235,38.34,3.59,3.43,9.93,14.3605,2236
MOBIKWIK,17920581632.0,SMALL CAP,0.0,3.3903806,0.0,65.223,0.10715,-0.11156,0.072,0.0,227.62,IT,Technology,Software - Infrastructure,2026-05-11,7.199999999999999,0.0,3.6,1365,0.0,10.715,-11.156,65.223,-6.096800000000001,1895,34.7,3.49,6.44,4.85,14.317,2237
WEWIN,743581952.0,MICRO CAP,16.013128,2.4097733,0.0,30.051,0.05661,0.05587,0.13,0.0,73.18,IT,Technology,Information Technology Services,2026-05-11,13.0,0.0,6.5,1273,0.0,5.6610000000000005,5.587000000000001,30.051,0.0899500000000004,1352,32.13,6.44,6.45,5.0,14.290000000000001,2238
RPSGVENT,34042605568.0,SMALL CAP,0.0,1.2850119,0.0,135.449,0.075279996,-0.00856,0.156,0.0,1028.9,IT,Technology,Information Technology Services,2026-05-11,15.6,0.0,7.8,1223,0.0,7.5279996,-0.856,135.449,-11.500500120000002,2078,29.86,9.53,4.01,0.27,14.285499999999999,2239
MADHUCON,433176320.0,MICRO CAP,0.0,-0.025367768,0.0,0.0,-1.15081,-0.68002,-0.218,0.0,5.87,CAPITAL GOODS,Industrials,Engineering & Construction,2026-05-11,-21.8,0.0,-10.9,1904,0.0,-115.08100000000002,-68.002,0.0,-51.5248,2303,35.75,5.01,2.15,2.8,14.273,2240
PAR,1156389760.0,MICRO CAP,8.309461,1.0852445,0.0,0.0,0.17489,0.13073,0.372,7.298,93.98,PHARMA,Healthcare,Drug Manufacturers - Specialty & Generic,2026-05-11,37.2,729.8,383.5,66,0.0,17.488999999999997,13.073,0.0,8.514949999999999,547,38.87,3.21,2.12,8.52,14.245499999999996,2241
RITCO,7078052864.0,SMALL CAP,17.252604,2.2179697,0.0,107.999,0.050419997,0.0295,0.255,-0.113,248.61,CAPITAL GOODS,Industrials,Integrated Freight & Logistics,2026-05-11,25.5,-11.3,7.1,1249,0.0,5.0419997,2.95,107.999,-8.549800090000002,1995,36.18,3.5,5.29,8.19,14.2165,2242
SHRINGARMS,20339453952.0,SMALL CAP,21.028913,2.637621,0.0,30.311,0.05962,0.05167,0.684,0.739,210.92,FMCG,Consumer Cyclical,Luxury Goods,2026-05-11,68.4,73.9,71.15,348,0.0,5.962,5.167,30.311,0.0492499999999997,1358,36.87,3.64,1.34,1.16,14.2155,2243
KRITI,4557677056.0,MICRO CAP,0.0,2.0855033,0.0,46.083,0.00887,-0.01122,-0.353,0.0,86.49,CAPITAL GOODS,Industrials,Building Products & Equipment,2026-05-11,-35.3,0.0,-17.65,2026,0.0,0.8869999999999999,-1.122,46.083,-4.6227,1806,35.31,3.56,4.44,3.8,14.156499999999998,2244
NARMADA,1397576960.0,MICRO CAP,33.18919,2.4185925,0.0,18.194,0.062140003,0.05207,0.543,-0.289,36.84,OTHERS,Basic Materials,Agricultural Inputs,2026-05-11,54.3,-28.9,12.700000000000005,1053,0.0,6.2140003,5.207,18.194,1.34655009,1214,38.91,2.59,1.82,7.01,14.149499999999996,2245
DHUNINV,5757260288.0,SMALL CAP,0.0,0.21239172,0.0,15.416,-0.47463,-0.077989995,-0.519,0.0,944.25,OTHERS,Financial Services,Capital Markets,2026-05-11,-51.9,0.0,-25.95,2132,0.0,-47.463,-7.798999500000001,15.416,-17.730249875,2160,36.84,2.39,2.42,0.96,14.120000000000001,2246
AKSHOPTFBR,1173052416.0,MICRO CAP,0.0,-75.104164,0.0,0.0,-0.16188,-0.18691999,-0.089,0.0,7.21,IT,Technology,Communication Equipment,2026-05-11,-8.9,0.0,-4.45,1741,0.0,-16.188,-18.691999,0.0,-9.52939975,2029,29.54,14.7,1.16,9.25,14.113999999999997,2247
ATALREAL,3538476800.0,MICRO CAP,62.086956,4.750499,0.0,23.862,0.08773,0.03782,0.467,1.333,28.56,CAPITAL GOODS,Industrials,Engineering & Construction,2026-05-11,46.7,133.29999999999998,90.0,285,0.0,8.773,3.782,23.862,1.1911999999999998,1232,36.31,6.59,1.0,8.79,14.056500000000002,2248
TEJASNET,83689996288.0,MID CAP,0.0,2.8582683,-0.26822,142.52,-0.65839,-0.82381,-0.826,0.0,471.7,IT,Technology,Communication Equipment,2026-05-11,-82.6,0.0,-41.3,2284,-26.822000000000003,-65.839,-82.381,142.52,-63.98665,2313,20.32,16.36,11.59,8.76,14.041500000000001,2249
KIRIINDUS,26800340992.0,SMALL CAP,0.5093699,0.7046501,0.0,37.3,-0.34857,6.25453,-0.028,29.226,411.25,CHEMICALS,Basic Materials,Specialty Chemicals,2026-05-11,-2.8000000000000003,2922.6,1459.9,25,0.0,-34.857,625.453,37.3,142.17615,16,36.18,3.93,1.98,3.12,14.024999999999999,2250
KAVDEFENCE,3963391232.0,MICRO CAP,134.53061,1.527694,0.0,6.754,-1.57367,0.32772,-0.928,0.0,65.92,IT,Technology,Communication Equipment,2026-05-11,-92.8,0.0,-46.400000000000006,2307,0.0,-157.367,32.772,6.754,-39.6925,2284,27.07,8.41,8.47,1.41,13.973999999999998,2251
NIBL,773200064.0,MICRO CAP,4.6112714,-2.1661801,0.0,0.0,-0.37137002,0.23595,0.105,0.0,31.91,CAPITAL GOODS,Industrials,Tools & Accessories,2026-05-11,10.5,0.0,5.25,1312,0.0,-37.137002,23.595,0.0,-5.2423506,1852,37.22,4.5,2.23,9.91,13.943499999999998,2252
IONEXCHANG,49682337792.0,SMALL CAP,26.346153,3.7065737,0.0,32.485,0.05539,0.06302,0.064,-0.582,404.15,CAPITAL GOODS,Industrials,Pollution & Treatment Controls,2026-05-11,6.4,-58.2,-25.9,2131,0.0,5.539000000000001,6.3020000000000005,32.485,-0.0112999999999994,1391,35.52,6.41,1.46,7.78,13.942,2253
DSSL,18186002432.0,SMALL CAP,21.626781,6.665142,0.0,63.929,0.10718001,0.06216,0.095,-0.347,1427.8,IT,Technology,Information Technology Services,2026-05-11,9.5,-34.7,-12.599999999999998,1937,0.0,10.718001,6.216,63.929,-1.6234997000000009,1553,31.36,10.53,2.62,8.63,13.926999999999998,2254
DCI,4558380032.0,MICRO CAP,23.259415,4.999281,0.0,72.74,0.051209997,0.02874,0.461,0.558,277.95,IT,Technology,Electronics & Computer Distribution,2026-05-11,46.1,55.8,50.95,446,0.0,5.1209997,2.874,72.74,-5.01920009,1832,26.57,9.73,7.97,3.09,13.902000000000001,2255
PGEL,145708793856.0,MID CAP,52.028538,5.3929543,0.0,20.346,0.067210004,0.05052,0.459,0.476,510.4,IT,Technology,Electronic Components,2026-05-11,45.9,47.6,46.75,482,0.0,6.7210004,5.0520000000000005,20.346,1.24470012,1226,11.54,18.69,17.7,2.07,13.864,2256
KARMAENG,580578496.0,MICRO CAP,26.550264,1.3881819,0.0,4.177,-2.03982,0.22162001,0.268,0.0,50.18,IT,Utilities,Utilities - Renewable,2026-05-11,26.8,0.0,13.4,1037,0.0,-203.98200000000003,22.162001,4.177,-56.07179975000001,2307,27.4,13.01,2.08,2.01,13.811999999999998,2257
GEOJITFSL,19499470848.0,SMALL CAP,20.853733,1.6696143,0.06585,9.473,0.1257,0.12202,0.081,-0.435,69.86,OTHERS,Financial Services,Capital Markets,2026-05-11,8.1,-43.5,-17.7,2027,6.585000000000001,12.57,12.202,9.473,8.17895,567,35.84,2.45,4.38,5.86,13.788,2258
CAPILLARY,44493905920.0,SMALL CAP,199.64413,4.3453007,0.06582,5.238,0.093830004,0.07001,0.281,3.06,561.0,IT,Technology,Software - Infrastructure,2026-05-11,28.1,306.0,167.05,155,6.582000000000001,9.3830004,7.001,5.238,6.34505012,692,30.66,4.44,6.84,0.21,13.751999999999999,2259
FISCHER,23588737024.0,SMALL CAP,61.08475,6.4715395,0.0,10.264,0.2057,0.15172,7.605,0.0,36.04,PHARMA,Healthcare,Medical Devices,2026-05-11,760.5,0.0,380.25,68,0.0,20.57,15.172,10.264,8.9376,523,36.23,2.57,5.17,9.96,13.748,2260
SWELECTES,10186335232.0,SMALL CAP,17.987654,1.0654999,0.0,72.499,0.15695,0.07991,0.517,0.0,655.65,IT,Technology,Solar,2026-05-11,51.7,0.0,25.85,737,0.0,15.695,7.991,72.499,-0.5436500000000004,1448,30.06,10.62,4.01,9.78,13.731499999999999,2261
MIDWESTLTD,48281919488.0,SMALL CAP,41.465836,6.7216735,0.0,34.016,0.17011,0.17646,0.1,0.135,1335.2,OTHERS,Basic Materials,Building Materials,2026-05-11,10.0,13.5,11.75,1083,0.0,17.011000000000003,17.646,34.016,6.113200000000001,721,37.17,3.15,2.6,8.86,13.7185,2262
MBAPL,48216727552.0,SMALL CAP,46.08459,10.512792,0.0,68.15,0.09819999,0.059169997,1.158,0.775,550.25,OTHERS,Basic Materials,Agricultural Inputs,2026-05-11,115.8,77.5,96.65,262,0.0,9.819999,5.9169997,68.15,-2.389750375000002,1624,35.16,3.25,4.16,6.05,13.715999999999998,2263
GOLDTECH,2186582784.0,MICRO CAP,27.11039,0.94955426,0.0,33.574,-0.01084,0.06895,0.836,0.0,41.75,IT,Technology,Information Technology Services,2026-05-11,83.6,0.0,41.8,525,0.0,-1.084,6.895,33.574,-1.95885,1587,34.45,5.82,1.78,5.89,13.659500000000001,2264
SHRENIK,244800000.0,MICRO CAP,0.0,-0.13908206,0.0,0.0,0.11655,0.0436,0.976,0.0,0.4,OTHERS,Basic Materials,Paper & Paper Products,2026-05-11,97.6,0.0,48.8,462,0.0,11.655,4.36,0.0,4.5865,841,35.78,2.87,4.11,7.79,13.6325,2265
CAPITALSFB,13350848512.0,SMALL CAP,9.454809,0.93128246,0.099259995,0.0,0.38409,0.28381002,0.689,0.167,293.95,BANKING,Financial Services,Banks - Regional,2026-05-11,68.89999999999999,16.7,42.8,510,9.9259995,38.409,28.381002,0.0,22.092050325,145,21.68,14.42,8.28,4.41,13.542999999999997,2266
MALLCOM,6645600256.0,SMALL CAP,12.418377,2.1310997,0.0,36.932,0.12174,0.100880004,0.114,0.125,1065.0,CAPITAL GOODS,Industrials,Security & Protection Services,2026-05-11,11.4,12.5,11.95,1075,0.0,12.174,10.0880004,36.932,2.4810001,1074,37.7,2.56,1.15,7.63,13.4875,2267
J&KBANK,150773907456.0,MID CAP,6.3921566,1.061165,0.15367,0.0,0.23302999,0.34678,0.0,0.0,136.92,BANKING,Financial Services,Banks - Regional,2026-05-11,0.0,0.0,0.0,1590,15.367,23.302999,34.678,0.0,21.0388497,161,14.82,21.89,9.26,6.65,13.404,2268
BSOFT,99469164544.0,MID CAP,19.227444,2.6837692,0.0,4.089,0.18621,0.087869994,0.013,0.027,355.9,IT,Technology,Information Technology Services,2026-05-11,1.3,2.7,2.0,1435,0.0,18.621,8.786999400000001,4.089,7.374149849999999,619,26.22,10.95,5.1,3.92,13.345,2269
CEWATER,6092970496.0,SMALL CAP,10.682148,1.1082125,0.0,30.084,0.00037999998,0.08512,0.014,0.0,294.4,IT,Utilities,Utilities - Regulated Water,2026-05-11,1.4,0.0,0.7000000000000001,1481,0.0,0.037999998,8.512,30.084,-0.8690000005999998,1488,30.4,3.8,9.34,7.72,13.342999999999998,2270
EXPLEOSOL,13630211072.0,SMALL CAP,12.806211,1.9369458,0.0,2.866,0.13877,0.09874,0.085,0.118,878.25,IT,Technology,Information Technology Services,2026-05-11,8.5,11.8,10.15,1139,0.0,13.877,9.874,2.866,6.345,693,31.43,8.68,1.7,7.08,13.321499999999999,2271
PALREDTEC,488568672.0,MICRO CAP,0.0,1.0787598,0.0,140.117,-0.05052,-0.1142,-0.11,0.0,39.94,IT,Technology,Consumer Electronics,2026-05-11,-11.0,0.0,-5.5,1776,0.0,-5.0520000000000005,-11.42,140.117,-18.3823,2170,26.98,10.34,3.48,1.05,13.309999999999999,2272
EQUIPPP,1649523584.0,MICRO CAP,228.57143,19.047619,0.0,71.587,0.04645,0.04622,22.439,0.0,16.0,IT,Technology,Information Technology Services,2026-05-11,2243.9,0.0,1121.95,30,0.0,4.645,4.622,71.587,-4.609700000000001,1803,26.15,11.94,4.43,5.97,13.244999999999997,2273
3IINFOLTD,3652380416.0,MICRO CAP,5.8700004,0.96482575,0.0,10.763,-0.0287,0.07819,-0.051,-0.954,17.61,IT,Technology,Information Technology Services,2026-05-11,-5.1,-95.4,-50.24999999999999,2337,0.0,-2.87,7.819,10.763,0.0174499999999999,1361,23.07,14.46,3.87,3.25,13.055000000000001,2274
PARACABLES,18333954048.0,SMALL CAP,31.61579,2.4697804,0.0,13.638,0.02408,0.03665,0.177,-0.662,60.07,IT,Technology,Communication Equipment,2026-05-11,17.7,-66.2,-24.25,2114,0.0,2.408,3.665,13.638,0.2748499999999998,1331,31.05,8.1,1.2,5.47,13.0505,2275
NPST,25239711744.0,SMALL CAP,67.550224,5.7156215,0.0,1.639,0.22089,0.2176,1.477,1.242,1210.5,IT,Technology,Software - Application,2026-05-11,147.70000000000002,124.2,135.95000000000002,199,0.0,22.089,21.76,1.639,11.9028,376,34.29,2.39,5.12,9.92,13.006499999999999,2276
TRIGYN,1833598464.0,MICRO CAP,64.043015,0.24113263,0.0,0.885,-0.00215,0.00405,0.248,-0.438,59.56,IT,Technology,Information Technology Services,2026-05-11,24.8,-43.8,-9.499999999999998,1868,0.0,-0.215,0.4049999999999999,0.885,-0.05175,1398,27.35,11.8,3.08,8.99,12.9835,2277
RSSOFTWARE,862504128.0,MICRO CAP,0.0,2.1748192,-0.39824,37.254,-1.4880099,-0.73227,-0.578,0.0,33.39,IT,Technology,Information Technology Services,2026-05-11,-57.8,0.0,-28.9,2169,-39.824,-148.80099,-73.227,37.254,-80.61084699999999,2323,20.21,14.68,9.79,9.78,12.947,2278
EQUITASBNK,79681798144.0,MID CAP,0.0,1.303114,0.016900001,94.248,0.32362998,0.02309,0.179,4.027,69.8,BANKING,Financial Services,Banks - Regional,2026-05-11,17.9,402.7,210.3,129,1.6900001000000002,32.362998,2.309,94.248,1.4528494349999956,1195,13.65,17.69,11.33,0.42,12.875,2279
ASTRAMICRO,107781570560.0,MID CAP,67.291046,9.262175,0.0,23.894,0.27346,0.14825,0.007,-0.016,1135.2,IT,Technology,Communication Equipment,2026-05-11,0.7000000000000001,-1.6,-0.45,1618,0.0,27.346,14.825,23.894,9.520649999999998,490,13.87,13.01,17.45,2.52,12.868,2280
SURYODAY,19072647168.0,SMALL CAP,12.557034,0.93982095,0.07588,0.0,0.17959999,0.1193,0.73,0.0,179.44,BANKING,Financial Services,Banks - Regional,2026-05-11,73.0,0.0,36.5,579,7.588,17.959999,11.93,0.0,11.0262997,423,21.18,11.42,9.91,4.62,12.854499999999998,2281
INFOBEAN,16249432064.0,SMALL CAP,18.809202,4.437707,0.2324,3.547,0.15865,0.16874,0.374,1.05,167.59,IT,Technology,Software - Application,2026-05-11,37.4,105.0,71.2,347,23.24,15.865000000000002,16.874,3.547,16.757299999999997,233,27.51,7.77,5.36,5.12,12.7875,2282
INNOVANA,8056367104.0,SMALL CAP,17.292685,3.073643,0.0,18.74,0.2624,0.36895,0.206,-0.246,389.95,IT,Technology,Software - Application,2026-05-11,20.6,-24.6,-2.0000000000000018,1679,0.0,26.24,36.895,18.74,15.221750000000002,260,28.46,5.73,6.45,5.25,12.7675,2283
MCLOUD,15510137856.0,SMALL CAP,14.467032,2.6617467,0.0,46.793,0.2463,0.16506,0.083,-0.01,26.33,IT,Technology,Information Technology Services,2026-05-11,8.3,-1.0,3.65,1362,0.0,24.63,16.506,46.793,6.836199999999999,657,20.24,11.19,9.8,1.99,12.691999999999998,2284
SAKSOFT,19390648320.0,SMALL CAP,16.084835,2.7725883,0.0,7.303,0.16746001,0.12759,0.106,0.042,151.68,IT,Technology,Information Technology Services,2026-05-11,10.6,4.2,7.4,1236,0.0,16.746001,12.759,7.303,7.4832503,612,26.56,11.71,1.74,5.66,12.677999999999999,2285
INTENTECH,2497494784.0,MICRO CAP,27.559278,1.7564061,0.0,0.137,0.054050002,0.071329996,0.001,-0.26,106.93,IT,Technology,Software - Infrastructure,2026-05-11,0.1,-26.0,-12.95,1942,0.0,5.4050002,7.132999600000001,0.137,3.39104996,960,21.39,14.22,6.09,6.28,12.646999999999998,2286
RSYSTEMS,36370677760.0,SMALL CAP,20.429428,4.5819707,0.0,33.46,0.13757,0.1019,0.299,0.696,306.85,IT,Technology,Information Technology Services,2026-05-11,29.9,69.6,49.75,453,0.0,13.757,10.19,33.46,3.3286,966,24.37,8.04,6.83,0.62,12.587,2287
AAATECH,1257154688.0,MICRO CAP,40.00408,4.0832396,0.0,0.0,0.11416,0.12382,-0.31,-0.186,98.01,IT,Technology,Information Technology Services,2026-05-11,-31.0,-18.6,-24.8,2119,0.0,11.416,12.382,0.0,6.5203,677,27.52,8.24,3.5,4.88,12.491,2288
XTGLOBAL,4346949120.0,MICRO CAP,49.10606,2.3090622,0.0,25.53,0.07716,0.02715,0.886,-0.214,32.41,IT,Technology,Software - Application,2026-05-11,88.6,-21.4,33.599999999999994,607,0.0,7.716000000000001,2.715,25.53,0.44055,1317,20.24,12.28,8.56,4.44,12.463999999999999,2289
CYIENTDLM,33682251776.0,SMALL CAP,46.030365,3.3251066,0.07472,17.021,0.08719,0.05809,-0.138,-0.275,424.4,IT,Technology,Electronic Components,2026-05-11,-13.8,-27.500000000000004,-20.65,2074,7.471999999999999,8.719000000000001,5.809,17.021,4.98105,807,24.06,10.36,5.94,5.98,12.415999999999999,2290
CURAA,925847936.0,MICRO CAP,0.0,11.750219,0.0,55.07,0.14262,-0.68138003,0.0,0.0,93.52,IT,Technology,Software - Application,2026-05-11,0.0,0.0,0.0,1557,0.0,14.262,-68.138003,55.07,-18.26290075,2168,24.58,10.11,6.12,7.66,12.399999999999997,2291
SIGMA,4745120256.0,MICRO CAP,18.692307,7.6125307,0.0,5.498,0.30747,0.26806998,0.263,0.582,46.17,IT,Technology,Information Technology Services,2026-05-11,26.3,58.2,42.25,518,0.0,30.747000000000003,26.806998,5.498,15.3760495,258,28.78,4.63,6.82,8.37,12.33,2292
REDINGTON,170942791680.0,MID CAP,9.688082,1.8971516,0.0,27.764,0.01903,0.01568,0.157,0.088,218.66,IT,Technology,Information Technology Services,2026-05-11,15.7,8.799999999999999,12.25,1068,0.0,1.903,1.568,27.764,-1.8135000000000003,1568,10.66,18.27,15.33,7.56,12.288499999999999,2293
WEBELSOLAR,48061894656.0,SMALL CAP,15.859598,11.943035,0.66685,20.729,0.30507,0.28873,1.321,1.443,110.7,IT,Technology,Solar,2026-05-11,132.1,144.3,138.2,195,66.685,30.507,28.873,20.729,37.6372,66,19.68,11.71,9.06,5.11,12.155000000000001,2294
JSFB,47933206528.0,SMALL CAP,14.728156,1.0725548,0.076009996,0.0,0.17341,0.1176,0.176,0.133,455.1,BANKING,Financial Services,Banks - Regional,2026-05-11,17.599999999999998,13.3,15.45,984,7.6009996,17.341,11.76,0.0,10.80264986,436,24.46,9.69,4.75,5.14,12.1415,2295
